Date,Open,High,Low,Close,Adj_Close,Volume,ticker,price_source
2026-02-16,3394.0,3433.0,3338.0,3393.0,3391.920166015625,63089,TMRP.TA,yfinance
2026-02-17,3393.0,3400.0,3343.0,3379.0,3377.924560546875,61813,TMRP.TA,yfinance
2026-02-18,3379.0,3425.0,3355.0,3405.0,3403.916259765625,85450,TMRP.TA,yfinance
2026-02-19,3405.0,3432.0,3355.0,3421.0,3419.9111328125,119154,TMRP.TA,yfinance
2026-02-20,3456.0,3461.0,3369.0,3421.0,3419.9111328125,80192,TMRP.TA,yfinance
2026-02-23,3421.0,3458.0,3367.0,3438.0,3436.90576171875,89654,TMRP.TA,yfinance
2026-02-24,3438.0,3454.0,3311.0,3311.0,3309.946044921875,84940,TMRP.TA,yfinance
2026-02-25,3311.0,3339.0,3249.0,3321.0,3319.94287109375,107013,TMRP.TA,yfinance
2026-02-26,3321.0,3321.0,3207.0,3291.0,3289.952392578125,100482,TMRP.TA,yfinance
2026-02-27,3291.0,3327.0,3187.0,3271.0,3269.958984375,165403,TMRP.TA,yfinance
2026-03-02,3380.0,3695.0,3380.0,3671.0,3669.83154296875,264091,TMRP.TA,yfinance
2026-03-04,3671.0,3830.0,3658.0,3734.0,3732.8115234375,212452,TMRP.TA,yfinance
2026-03-05,3734.0,3780.0,3681.0,3780.0,3778.796875,138844,TMRP.TA,yfinance
2026-03-06,3817.0,3931.0,3757.0,3905.0,3903.757080078125,80834,TMRP.TA,yfinance
2026-03-09,3920.0,4095.0,3846.0,3970.0,3968.736328125,272176,TMRP.TA,yfinance
2026-03-10,3878.0,3906.0,3579.0,3613.0,3611.85009765625,219534,TMRP.TA,yfinance
2026-03-11,3700.0,3701.0,3470.0,3669.0,3667.832275390625,195395,TMRP.TA,yfinance
2026-03-12,3669.0,3729.0,3650.0,3690.0,3688.825439453125,133126,TMRP.TA,yfinance
2026-03-13,3690.0,3724.0,3578.0,3639.0,3637.841796875,56759,TMRP.TA,yfinance
2026-03-16,3639.0,3665.0,3420.0,3420.0,3418.911376953125,174945,TMRP.TA,yfinance
2026-03-17,3420.0,3470.0,3341.0,3396.0,3394.919189453125,139493,TMRP.TA,yfinance
2026-03-18,3396.0,3496.0,3342.0,3483.0,3481.891357421875,102713,TMRP.TA,yfinance
2026-03-19,3455.0,3578.0,3415.0,3559.0,3557.8671875,152942,TMRP.TA,yfinance
2026-03-20,3581.0,3849.0,3581.0,3826.0,3824.7822265625,114602,TMRP.TA,yfinance
2026-03-23,3825.0,3854.0,3630.0,3630.0,3628.8447265625,159883,TMRP.TA,yfinance
2026-03-24,3631.0,3677.0,3546.0,3583.0,3581.859619140625,109568,TMRP.TA,yfinance
2026-03-25,3583.0,3698.0,3548.0,3698.0,3696.822998046875,95261,TMRP.TA,yfinance
2026-03-26,3698.0,3707.0,3581.0,3610.0,3608.85107421875,96217,TMRP.TA,yfinance
2026-03-27,3581.0,3616.0,3526.0,3544.0,3542.8720703125,66565,TMRP.TA,yfinance
2026-03-30,3544.0,3589.0,3390.0,3517.0,3515.880615234375,178223,TMRP.TA,yfinance
2026-03-31,3517.0,3625.0,3500.0,3520.0,3518.879638671875,134956,TMRP.TA,yfinance
2026-04-03,3165.0,3279.0,3165.0,3270.0,3270.0,61492,TMRP.TA,yfinance
2026-04-06,3270.0,3463.0,3270.0,3376.0,3376.0,51406,TMRP.TA,yfinance
2026-04-09,3459.0,3459.0,3337.0,3364.0,3364.0,94247,TMRP.TA,yfinance
2026-04-10,3367.0,3377.0,3333.0,3363.0,3363.0,63839,TMRP.TA,yfinance
2026-04-13,3449.0,3449.0,3334.0,3372.0,3372.0,70700,TMRP.TA,yfinance
2026-04-14,3372.0,3372.0,3212.0,3212.0,3212.0,82209,TMRP.TA,yfinance
2026-04-15,3212.0,3265.0,3196.0,3222.0,3222.0,71434,TMRP.TA,yfinance
2026-04-16,3231.0,3262.0,3075.0,3127.0,3127.0,154304,TMRP.TA,yfinance
2026-04-17,3187.0,3292.0,3169.0,3194.0,3194.0,57395,TMRP.TA,yfinance
2026-04-20,3180.0,3223.0,3052.0,3052.0,3052.0,114451,TMRP.TA,yfinance
2026-04-21,3052.0,3052.0,3052.0,3052.0,3052.0,0,TMRP.TA,yfinance
2026-04-22,3052.0,3052.0,3052.0,3052.0,3052.0,0,TMRP.TA,yfinance
2026-04-23,3052.0,3210.0,3052.0,3166.0,3166.0,94998,TMRP.TA,yfinance
2026-04-24,3130.0,3198.0,3062.0,3084.0,3084.0,118049,TMRP.TA,yfinance
2026-04-27,3083.0,3164.0,2901.0,2901.0,2901.0,167604,TMRP.TA,yfinance
2026-04-28,2901.0,3028.0,2901.0,3028.0,3028.0,105162,TMRP.TA,yfinance
2026-04-29,3028.0,3055.0,2985.0,3019.0,3019.0,62052,TMRP.TA,yfinance
2026-04-30,3019.0,3124.0,3016.0,3078.0,3078.0,86262,TMRP.TA,yfinance
2026-05-01,3078.0,3144.0,3038.0,3112.0,3112.0,36786,TMRP.TA,yfinance
2026-05-04,3112.0,3112.0,2991.0,3025.0,3025.0,98242,TMRP.TA,yfinance
2026-05-05,3025.0,3148.0,3008.0,3148.0,3148.0,109164,TMRP.TA,yfinance
2026-05-06,3148.0,3173.0,3018.0,3018.0,3018.0,149762,TMRP.TA,yfinance
2026-05-07,3020.0,3133.0,2896.0,2896.0,2896.0,2485524,TMRP.TA,yfinance
2026-05-08,2925.0,2945.0,2785.0,2862.0,2862.0,433204,TMRP.TA,yfinance
2026-05-11,2884.0,2925.0,2806.0,2838.0,2838.0,329723,TMRP.TA,yfinance
2026-05-12,2838.0,2884.0,2783.0,2884.0,2884.0,175130,TMRP.TA,yfinance
2026-05-13,2898.0,2898.0,2766.0,2766.0,2766.0,131580,TMRP.TA,yfinance
2026-05-14,2767.0,2843.0,2767.0,2796.0,2796.0,180621,TMRP.TA,yfinance
2026-05-15,2776.0,2814.0,2761.0,2787.0,2787.0,168489,TMRP.TA,yfinance
