Date,Open,High,Low,Close,Adj_Close,Volume,ticker,price_source
2024-06-03,242.0,242.0,242.0,242.0,242.0,36,HMGS.TA,yfinance
2024-06-04,242.0,238.39999389648438,232.6999969482422,235.6999969482422,235.6999969482422,649,HMGS.TA,yfinance
2024-06-05,235.6999969482422,235.6999969482422,220.0,224.0,224.0,8818,HMGS.TA,yfinance
2024-06-06,224.0,224.0,224.0,224.0,224.0,643,HMGS.TA,yfinance
2024-06-10,211.0,214.39999389648438,200.0,210.39999389648438,210.39999389648438,17452,HMGS.TA,yfinance
2024-06-13,210.39999389648438,208.89999389648438,204.1999969482422,206.1999969482422,206.1999969482422,1173,HMGS.TA,yfinance
2024-06-17,198.0,198.0,197.6999969482422,197.8000030517578,197.8000030517578,2388,HMGS.TA,yfinance
2024-06-18,197.8000030517578,197.8000030517578,185.89999389648438,191.60000610351562,191.60000610351562,13018,HMGS.TA,yfinance
2024-06-19,191.60000610351562,189.60000610351562,189.60000610351562,189.6999969482422,189.6999969482422,792,HMGS.TA,yfinance
2024-06-20,189.6999969482422,183.0,183.0,188.0,188.0,212,HMGS.TA,yfinance
2024-06-24,174.60000610351562,174.60000610351562,172.6999969482422,174.39999389648438,174.39999389648438,460,HMGS.TA,yfinance
2024-06-25,174.39999389648438,170.0,170.0,173.39999389648438,173.39999389648438,194,HMGS.TA,yfinance
2024-06-26,170.0,170.0,166.0,169.89999389648438,169.89999389648438,5755,HMGS.TA,yfinance
2024-06-27,169.89999389648438,169.89999389648438,166.0,169.1999969482422,169.1999969482422,145,HMGS.TA,yfinance
2024-07-01,162.3000030517578,160.10000610351562,154.60000610351562,156.89999389648438,156.89999389648438,21166,HMGS.TA,yfinance
2024-07-02,156.89999389648438,159.6999969482422,153.0,157.1999969482422,157.1999969482422,1151,HMGS.TA,yfinance
2024-07-03,157.1999969482422,166.60000610351562,153.0,161.60000610351562,161.60000610351562,12748,HMGS.TA,yfinance
2024-07-04,161.60000610351562,165.6999969482422,161.60000610351562,163.60000610351562,163.60000610351562,3670,HMGS.TA,yfinance
2024-07-08,166.1999969482422,167.10000610351562,166.1999969482422,166.3000030517578,166.3000030517578,3992,HMGS.TA,yfinance
2024-07-09,166.3000030517578,166.3000030517578,166.3000030517578,166.3000030517578,166.3000030517578,4,HMGS.TA,yfinance
2024-07-10,166.3000030517578,166.3000030517578,166.3000030517578,166.3000030517578,166.3000030517578,35,HMGS.TA,yfinance
2024-07-11,166.3000030517578,166.3000030517578,161.0,161.3000030517578,161.3000030517578,41290,HMGS.TA,yfinance
2024-07-15,169.5,165.3000030517578,164.0,165.1999969482422,165.1999969482422,1581,HMGS.TA,yfinance
2024-07-16,165.1999969482422,165.3000030517578,160.1999969482422,163.1999969482422,163.1999969482422,16564,HMGS.TA,yfinance
2024-07-17,163.1999969482422,162.39999389648438,162.39999389648438,162.89999389648438,162.89999389648438,413,HMGS.TA,yfinance
2024-07-18,165.3000030517578,173.60000610351562,157.0,158.39999389648438,158.39999389648438,50019,HMGS.TA,yfinance
2024-07-22,153.8000030517578,153.8000030517578,150.10000610351562,151.3000030517578,151.3000030517578,2054,HMGS.TA,yfinance
2024-07-23,151.3000030517578,150.10000610351562,148.5,150.0,150.0,6505,HMGS.TA,yfinance
2024-07-24,150.0,154.89999389648438,150.0,151.6999969482422,151.6999969482422,5119,HMGS.TA,yfinance
2024-07-25,151.6999969482422,151.6999969482422,141.8000030517578,144.6999969482422,144.6999969482422,2139,HMGS.TA,yfinance
2024-07-29,138.8000030517578,133.6999969482422,129.8000030517578,133.60000610351562,133.60000610351562,7023,HMGS.TA,yfinance
2024-07-30,133.60000610351562,134.5,129.0,131.6999969482422,131.6999969482422,18640,HMGS.TA,yfinance
2024-07-31,131.6999969482422,131.10000610351562,129.6999969482422,129.89999389648438,129.89999389648438,13824,HMGS.TA,yfinance
2024-08-01,129.89999389648438,129.8000030517578,129.5,129.60000610351562,129.60000610351562,6726,HMGS.TA,yfinance
2024-08-05,130.10000610351562,130.0,124.5999984741211,126.19999694824219,126.19999694824219,7674,HMGS.TA,yfinance
2024-08-06,126.19999694824219,126.30000305175781,126.19999694824219,126.30000305175781,126.30000305175781,3767,HMGS.TA,yfinance
2024-08-07,126.30000305175781,129.8000030517578,129.8000030517578,126.5,126.5,88,HMGS.TA,yfinance
2024-08-08,126.5,125.19999694824219,120.0999984741211,120.0999984741211,120.0999984741211,38439,HMGS.TA,yfinance
2024-08-12,118.5,118.5,117.80000305175781,118.5,118.5,18420,HMGS.TA,yfinance
2024-08-14,118.5,120.80000305175781,117.5,118.30000305175781,118.30000305175781,24194,HMGS.TA,yfinance
2024-08-15,118.30000305175781,119.5,113.5999984741211,117.0,117.0,18088,HMGS.TA,yfinance
2024-08-19,116.19999694824219,123.69999694824219,116.19999694824219,117.0999984741211,117.0999984741211,5878,HMGS.TA,yfinance
2024-08-20,117.0999984741211,120.0,120.0,120.0,120.0,1603,HMGS.TA,yfinance
2024-08-21,120.0,116.0999984741211,116.0999984741211,116.0999984741211,116.0999984741211,2050,HMGS.TA,yfinance
2024-08-22,116.0999984741211,116.5,115.0,116.30000305175781,116.30000305175781,5588,HMGS.TA,yfinance
2024-08-26,111.69999694824219,113.30000305175781,108.5,109.9000015258789,109.9000015258789,14692,HMGS.TA,yfinance
2024-08-27,109.9000015258789,110.19999694824219,105.5,109.9000015258789,109.9000015258789,7861,HMGS.TA,yfinance
2024-08-28,109.9000015258789,109.9000015258789,107.80000305175781,109.69999694824219,109.69999694824219,129,HMGS.TA,yfinance
2024-08-29,109.69999694824219,109.9000015258789,109.69999694824219,109.69999694824219,109.69999694824219,32,HMGS.TA,yfinance
