Date,Open,High,Low,Close,Adj_Close,Volume,ticker,price_source
2025-06-16,386.3999938964844,399.8999938964844,395.0,393.3999938964844,393.3999938964844,347,TGTR.TA,yfinance
2025-06-17,393.3999938964844,395.0,386.0,390.5,390.5,8648,TGTR.TA,yfinance
2025-06-18,390.5,396.6000061035156,390.0,390.6000061035156,390.6000061035156,7491,TGTR.TA,yfinance
2025-06-19,402.29998779296875,402.29998779296875,400.0,401.79998779296875,401.79998779296875,2484,TGTR.TA,yfinance
2025-06-23,402.8999938964844,409.1000061035156,409.1000061035156,405.8999938964844,405.8999938964844,240,TGTR.TA,yfinance
2025-06-24,405.8999938964844,409.1000061035156,395.79998779296875,406.5,406.5,2402,TGTR.TA,yfinance
2025-06-25,406.5,409.1000061035156,392.1000061035156,408.29998779296875,408.29998779296875,5160,TGTR.TA,yfinance
2025-06-26,408.29998779296875,408.29998779296875,393.6000061035156,396.0,396.0,1205,TGTR.TA,yfinance
2025-06-30,396.0,396.0,385.0,388.6000061035156,388.6000061035156,6800,TGTR.TA,yfinance
2025-07-01,395.0,395.0,380.0,389.5,389.5,4843,TGTR.TA,yfinance
2025-07-02,389.5,396.0,382.0,383.79998779296875,383.79998779296875,1061,TGTR.TA,yfinance
2025-07-03,383.79998779296875,383.79998779296875,383.79998779296875,383.79998779296875,383.79998779296875,0,TGTR.TA,yfinance
2025-07-07,376.3999938964844,396.0,377.0,391.8999938964844,391.8999938964844,3684,TGTR.TA,yfinance
2025-07-08,391.8999938964844,395.0,382.0,392.3999938964844,392.3999938964844,1180,TGTR.TA,yfinance
2025-07-09,379.29998779296875,384.0,379.29998779296875,383.79998779296875,383.79998779296875,2184,TGTR.TA,yfinance
2025-07-10,383.79998779296875,411.0,376.3999938964844,391.70001220703125,391.70001220703125,9271,TGTR.TA,yfinance
2025-07-14,391.70001220703125,391.79998779296875,377.0,379.8999938964844,379.8999938964844,1570,TGTR.TA,yfinance
2025-07-15,379.8999938964844,390.0,370.0,374.6000061035156,374.6000061035156,7149,TGTR.TA,yfinance
2025-07-16,374.6000061035156,384.20001220703125,370.0,371.70001220703125,371.70001220703125,6844,TGTR.TA,yfinance
2025-07-17,371.70001220703125,380.0,369.0,372.3999938964844,372.3999938964844,17414,TGTR.TA,yfinance
2025-07-21,390.8999938964844,390.8999938964844,390.8999938964844,390.8999938964844,390.8999938964844,200,TGTR.TA,yfinance
2025-07-22,407.0,407.0,400.0,402.3999938964844,402.3999938964844,2315,TGTR.TA,yfinance
2025-07-23,402.3999938964844,400.0,387.0,390.8999938964844,390.8999938964844,1729,TGTR.TA,yfinance
2025-07-24,390.8999938964844,399.3999938964844,380.20001220703125,395.6000061035156,395.6000061035156,747,TGTR.TA,yfinance
2025-07-28,380.1000061035156,394.0,349.70001220703125,362.8999938964844,362.8999938964844,8006,TGTR.TA,yfinance
2025-07-29,362.8999938964844,394.8999938964844,370.0,386.5,386.5,9260,TGTR.TA,yfinance
2025-07-30,386.5,370.1000061035156,370.0,370.1000061035156,370.1000061035156,2365,TGTR.TA,yfinance
2025-07-31,370.1000061035156,388.5,370.20001220703125,375.8999938964844,375.8999938964844,2504,TGTR.TA,yfinance
2025-08-04,375.8999938964844,394.0,375.1000061035156,393.6000061035156,393.6000061035156,796,TGTR.TA,yfinance
2025-08-05,393.6000061035156,393.6000061035156,393.6000061035156,393.6000061035156,393.6000061035156,0,TGTR.TA,yfinance
2025-08-06,393.6000061035156,385.0,366.29998779296875,372.3999938964844,372.3999938964844,1217,TGTR.TA,yfinance
2025-08-07,372.3999938964844,383.8999938964844,372.3999938964844,374.8999938964844,374.8999938964844,2229,TGTR.TA,yfinance
2025-08-11,380.8999938964844,405.0,385.8999938964844,400.29998779296875,400.29998779296875,12927,TGTR.TA,yfinance
2025-08-12,400.29998779296875,415.0,390.0,410.6000061035156,410.6000061035156,21554,TGTR.TA,yfinance
2025-08-13,410.6000061035156,410.6000061035156,391.0,406.0,406.0,13647,TGTR.TA,yfinance
2025-08-14,406.0,406.0,406.0,406.0,406.0,0,TGTR.TA,yfinance
2025-08-18,407.5,410.0,409.0,409.6000061035156,409.6000061035156,4417,TGTR.TA,yfinance
2025-08-19,409.6000061035156,409.6000061035156,409.6000061035156,409.6000061035156,409.6000061035156,0,TGTR.TA,yfinance
2025-08-20,409.6000061035156,405.0,386.0,399.8999938964844,399.8999938964844,6456,TGTR.TA,yfinance
2025-08-21,399.8999938964844,404.0,389.0,393.20001220703125,393.20001220703125,1113,TGTR.TA,yfinance
