Date,Open,High,Low,Close,Adj_Close,Volume,ticker,price_source
2020-02-03,274900.0,288200.0,272000.0,286700.0,286700.0,155,BARI.TA,yfinance
2020-02-04,288700.0,288700.0,282100.0,285300.0,285300.0,54,BARI.TA,yfinance
2020-02-05,286600.0,300000.0,267000.0,294300.0,294300.0,134,BARI.TA,yfinance
2020-02-06,303000.0,308000.0,294200.0,304000.0,304000.0,156,BARI.TA,yfinance
2020-02-10,299700.0,307900.0,292000.0,302100.0,302100.0,50,BARI.TA,yfinance
2020-02-11,298400.0,298400.0,298400.0,298400.0,298400.0,23,BARI.TA,yfinance
2020-02-12,298800.0,298800.0,298800.0,298800.0,298800.0,0,BARI.TA,yfinance
2020-02-13,299000.0,309000.0,290900.0,299200.0,299200.0,37,BARI.TA,yfinance
2020-02-17,298000.0,303400.0,289000.0,299100.0,299100.0,22,BARI.TA,yfinance
2020-02-18,299100.0,302000.0,293500.0,295600.0,295600.0,23,BARI.TA,yfinance
2020-02-19,304000.0,311000.0,298500.0,307500.0,307500.0,82,BARI.TA,yfinance
2020-02-20,310000.0,310000.0,298000.0,299800.0,299800.0,43,BARI.TA,yfinance
2020-02-24,290400.0,309500.0,272000.0,287600.0,287600.0,111,BARI.TA,yfinance
2020-02-25,299000.0,299000.0,280900.0,296700.0,296700.0,52,BARI.TA,yfinance
2020-02-26,295000.0,308000.0,270000.0,298900.0,298900.0,96,BARI.TA,yfinance
2020-02-27,290100.0,308900.0,280500.0,286700.0,286700.0,56,BARI.TA,yfinance
2020-03-03,319000.0,319000.0,303500.0,308200.0,308200.0,253,BARI.TA,yfinance
2020-03-04,318900.0,319600.0,297600.0,310500.0,310500.0,131,BARI.TA,yfinance
2020-03-05,314900.0,314900.0,294000.0,295300.0,295300.0,82,BARI.TA,yfinance
2020-03-09,260000.0,260000.0,177600.0,192300.0,192300.0,407,BARI.TA,yfinance
2020-03-11,192300.0,220000.0,192000.0,194700.0,194700.0,175,BARI.TA,yfinance
2020-03-12,194700.0,195200.0,166000.0,189300.0,189300.0,302,BARI.TA,yfinance
2020-03-16,184600.0,188300.0,160000.0,170800.0,170800.0,160,BARI.TA,yfinance
2020-03-17,191100.0,191100.0,161100.0,172900.0,172900.0,302,BARI.TA,yfinance
2020-03-18,172900.0,175000.0,160000.0,162900.0,162900.0,430,BARI.TA,yfinance
2020-03-19,162900.0,174300.0,162900.0,170200.0,170200.0,143,BARI.TA,yfinance
2020-03-23,180000.0,194900.0,177400.0,188200.0,188200.0,192,BARI.TA,yfinance
2020-03-24,188200.0,209000.0,192200.0,197200.0,197200.0,144,BARI.TA,yfinance
2020-03-25,200000.0,215000.0,190100.0,192600.0,192600.0,94,BARI.TA,yfinance
2020-03-26,192600.0,215000.0,181100.0,209900.0,209900.0,112,BARI.TA,yfinance
2020-03-30,238500.0,300000.0,251900.0,296500.0,296500.0,686,BARI.TA,yfinance
2020-03-31,320000.0,388000.0,308000.0,308000.0,308000.0,1858,BARI.TA,yfinance
2020-04-01,345000.0,367000.0,310000.0,314000.0,314000.0,855,BARI.TA,yfinance
2020-04-02,335000.0,343900.0,315000.0,321000.0,321000.0,559,BARI.TA,yfinance
2020-04-06,360000.0,365000.0,325000.0,336300.0,336300.0,793,BARI.TA,yfinance
2020-04-07,338000.0,344900.0,312000.0,314500.0,314500.0,624,BARI.TA,yfinance
2020-04-13,307700.0,307700.0,287000.0,294000.0,294000.0,209,BARI.TA,yfinance
2020-04-16,294000.0,294000.0,280100.0,286100.0,286100.0,75,BARI.TA,yfinance
2020-04-20,329700.0,330000.0,295200.0,310300.0,310300.0,451,BARI.TA,yfinance
2020-04-21,324900.0,329500.0,300000.0,301400.0,301400.0,361,BARI.TA,yfinance
2020-04-22,300000.0,300000.0,285000.0,291800.0,291800.0,234,BARI.TA,yfinance
2020-04-23,291800.0,300500.0,277100.0,286100.0,286100.0,268,BARI.TA,yfinance
2020-04-27,294200.0,296900.0,286000.0,288400.0,288400.0,89,BARI.TA,yfinance
2020-04-30,295900.0,295900.0,277200.0,287300.0,287300.0,126,BARI.TA,yfinance
