Date,Open,High,Low,Close,Adj_Close,Volume,ticker,price_source
2025-09-25,844.2999877929688,844.2999877929688,778.7000122070312,795.7999877929688,795.7999877929688,234209,HGGE.TA,yfinance
2025-09-29,844.9000244140625,850.0,788.0,834.5,834.5,126667,HGGE.TA,yfinance
2025-09-30,834.5,900.0,830.0,846.0,846.0,38836,HGGE.TA,yfinance
2025-10-08,866.0,866.0,846.2000122070312,858.2999877929688,858.2999877929688,42671,HGGE.TA,yfinance
2025-10-09,858.2999877929688,925.0,858.2999877929688,869.7999877929688,869.7999877929688,9244,HGGE.TA,yfinance
2025-10-15,876.5,876.5,851.5999755859375,868.2000122070312,868.2000122070312,4397,HGGE.TA,yfinance
2025-10-16,867.7999877929688,867.7999877929688,800.0,800.0,800.0,180400,HGGE.TA,yfinance
2025-10-20,787.0999755859375,827.9000244140625,774.0999755859375,786.4000244140625,786.4000244140625,48733,HGGE.TA,yfinance
2025-10-21,786.4000244140625,796.0,765.4000244140625,777.2000122070312,777.2000122070312,10882,HGGE.TA,yfinance
2025-10-22,777.2000122070312,816.0,770.0999755859375,782.9000244140625,782.9000244140625,21105,HGGE.TA,yfinance
2025-10-23,800.0,800.0,780.0,791.9000244140625,791.9000244140625,7083,HGGE.TA,yfinance
2025-10-27,857.0,857.0,785.0,804.7000122070312,804.7000122070312,59252,HGGE.TA,yfinance
2025-10-28,804.7000122070312,849.9000244140625,804.7000122070312,829.7000122070312,829.7000122070312,55206,HGGE.TA,yfinance
2025-10-29,845.0,880.0,840.0,845.5999755859375,845.5999755859375,10008,HGGE.TA,yfinance
2025-10-30,878.0,909.0,845.5999755859375,873.5,873.5,57229,HGGE.TA,yfinance
2025-11-03,887.0,949.9000244140625,887.0,894.2000122070312,894.2000122070312,33750,HGGE.TA,yfinance
2025-11-04,894.2000122070312,894.2000122070312,894.2000122070312,894.2000122070312,894.2000122070312,0,HGGE.TA,yfinance
2025-11-05,894.0,911.7000122070312,860.0,890.2999877929688,890.2999877929688,37135,HGGE.TA,yfinance
2025-11-06,890.2999877929688,945.0,877.2000122070312,894.0,894.0,295211,HGGE.TA,yfinance
2025-11-10,925.2000122070312,937.5999755859375,894.7999877929688,925.0,925.0,249556,HGGE.TA,yfinance
2025-11-11,933.0,973.2999877929688,904.0,933.0,933.0,65484,HGGE.TA,yfinance
2025-11-12,933.0,972.4000244140625,905.0999755859375,939.5999755859375,939.5999755859375,62993,HGGE.TA,yfinance
2025-11-13,972.0,972.0,905.0,933.4000244140625,933.4000244140625,48925,HGGE.TA,yfinance
2025-11-17,950.0,964.9000244140625,931.0999755859375,936.5999755859375,936.5999755859375,60582,HGGE.TA,yfinance
2025-11-18,936.5999755859375,948.9000244140625,910.0,933.7999877929688,933.7999877929688,13361,HGGE.TA,yfinance
2025-11-19,948.0,948.0,930.2999877929688,939.7000122070312,939.7000122070312,25180,HGGE.TA,yfinance
2025-11-20,972.7000122070312,972.7000122070312,911.7999877929688,935.0,935.0,48834,HGGE.TA,yfinance
2025-11-24,975.0,975.0,906.2000122070312,923.2999877929688,923.2999877929688,153886,HGGE.TA,yfinance
2025-11-25,955.0,955.0,903.0,923.2999877929688,923.2999877929688,25523,HGGE.TA,yfinance
2025-11-26,923.2999877929688,945.5,896.4000244140625,918.2000122070312,918.2000122070312,50076,HGGE.TA,yfinance
2025-11-27,918.2000122070312,954.0999755859375,918.2000122070312,928.0999755859375,928.0999755859375,38671,HGGE.TA,yfinance
2025-12-01,932.0999755859375,978.5999755859375,912.2999877929688,938.9000244140625,938.9000244140625,20114,HGGE.TA,yfinance
2025-12-02,938.9000244140625,977.0999755859375,905.2999877929688,931.2000122070312,931.2000122070312,12453,HGGE.TA,yfinance
2025-12-03,931.2000122070312,1012.0,909.9000244140625,910.0,910.0,120013,HGGE.TA,yfinance
2025-12-04,970.0,970.0,867.0,910.0,910.0,63006,HGGE.TA,yfinance
2025-12-08,970.0,970.0,898.0,914.0999755859375,914.0999755859375,45103,HGGE.TA,yfinance
2025-12-09,942.7000122070312,1030.0,902.9000244140625,1007.0,1007.0,228989,HGGE.TA,yfinance
2025-12-10,1007.0,1035.0,974.5999755859375,994.7999877929688,994.7999877929688,63729,HGGE.TA,yfinance
2025-12-11,994.7999877929688,1039.0,950.7000122070312,990.2999877929688,990.2999877929688,26333,HGGE.TA,yfinance
2025-12-15,1000.0,1002.0,980.0,989.5,989.5,41432,HGGE.TA,yfinance
2025-12-16,989.5,999.0,965.0,984.2000122070312,984.2000122070312,172436,HGGE.TA,yfinance
2025-12-17,984.2000122070312,992.7999877929688,991.7999877929688,992.5999755859375,992.5999755859375,4834,HGGE.TA,yfinance
2025-12-18,992.5999755859375,993.0999755859375,972.0,992.2999877929688,992.2999877929688,28619,HGGE.TA,yfinance
