Date,Open,High,Low,Close,Adj_Close,Volume,ticker,price_source
2026-01-05,1542.0,1613.0,1542.0,1585.0,1584.501220703125,5475,MNIN.TA,yfinance
2026-01-06,1585.0,1608.0,1527.0,1601.0,1600.49609375,5288,MNIN.TA,yfinance
2026-01-07,1601.0,1609.0,1601.0,1609.0,1608.49365234375,1925,MNIN.TA,yfinance
2026-01-08,1609.0,1609.0,1608.0,1609.0,1608.49365234375,2028,MNIN.TA,yfinance
2026-01-09,1609.0,1610.0,1600.0,1606.0,1605.49462890625,1638,MNIN.TA,yfinance
2026-01-12,1606.0,1625.0,1540.0,1589.0,1588.4998779296875,4989,MNIN.TA,yfinance
2026-01-13,1589.0,1613.0,1589.0,1604.0,1603.4952392578125,4464,MNIN.TA,yfinance
2026-01-14,1604.0,1678.0,1604.0,1666.0,1665.4757080078125,1118,MNIN.TA,yfinance
2026-01-15,1666.0,1699.0,1660.0,1681.0,1680.470947265625,1857,MNIN.TA,yfinance
2026-01-16,1681.0,1689.0,1689.0,1689.0,1688.468505859375,785,MNIN.TA,yfinance
2026-01-19,1689.0,1689.0,1689.0,1689.0,1688.468505859375,784,MNIN.TA,yfinance
2026-01-20,1689.0,1689.0,1557.0,1601.0,1600.49609375,2283,MNIN.TA,yfinance
2026-01-21,1601.0,1601.0,1517.0,1523.0,1522.520751953125,2050,MNIN.TA,yfinance
2026-01-22,1523.0,1554.0,1476.0,1517.0,1516.5225830078125,2284,MNIN.TA,yfinance
2026-01-23,1517.0,1562.0,1503.0,1508.0,1507.525390625,797,MNIN.TA,yfinance
2026-01-26,1508.0,1508.0,1415.0,1438.0,1437.5474853515625,3003,MNIN.TA,yfinance
2026-01-27,1438.0,1438.0,1420.0,1429.0,1428.55029296875,1885,MNIN.TA,yfinance
2026-01-28,1429.0,1447.0,1430.0,1442.0,1441.546142578125,1450,MNIN.TA,yfinance
2026-01-29,1442.0,1506.0,1442.0,1501.0,1500.527587890625,386,MNIN.TA,yfinance
