Date,Open,High,Low,Close,Adj_Close,Volume,ticker,price_source
2024-02-19,7002.0,7145.0,6950.0,7136.0,7130.2490234375,380080,MTRX.TA,yfinance
2024-02-20,7136.0,7189.0,7056.0,7130.0,7124.25390625,46447,MTRX.TA,yfinance
2024-02-21,7130.0,7449.0,7093.0,7449.0,7442.9970703125,221282,MTRX.TA,yfinance
2024-02-22,7412.0,7614.0,7408.0,7614.0,7607.86376953125,140785,MTRX.TA,yfinance
2024-02-26,7550.0,7673.0,7470.0,7650.0,7643.83447265625,58934,MTRX.TA,yfinance
2024-02-28,7700.0,7735.0,7551.0,7589.0,7582.88330078125,46237,MTRX.TA,yfinance
2024-02-29,7543.0,7681.0,7502.0,7502.0,7495.95458984375,114660,MTRX.TA,yfinance
2024-03-04,7537.0,7593.0,7411.0,7517.0,7510.94189453125,79315,MTRX.TA,yfinance
2024-03-05,7517.0,7669.0,7501.0,7640.0,7633.8427734375,44230,MTRX.TA,yfinance
2024-03-06,7640.0,7640.0,7640.0,7640.0,7633.8427734375,0,MTRX.TA,yfinance
2024-03-07,7643.0,7643.0,7555.0,7616.0,7609.86181640625,48540,MTRX.TA,yfinance
2024-03-11,7600.0,7810.0,7597.0,7774.0,7767.73486328125,152193,MTRX.TA,yfinance
2024-03-12,7775.0,7940.0,7720.0,7720.0,7713.77783203125,80579,MTRX.TA,yfinance
2024-03-13,7833.0,7949.0,7724.0,7890.0,7883.6416015625,71812,MTRX.TA,yfinance
2024-03-14,7952.0,8048.0,7815.0,7857.0,7850.66845703125,55447,MTRX.TA,yfinance
2024-03-18,7990.0,7990.0,7800.0,7958.0,7951.58642578125,79639,MTRX.TA,yfinance
2024-03-19,8000.0,8300.0,7941.0,8128.0,8121.4501953125,83305,MTRX.TA,yfinance
2024-03-20,8098.0,8100.0,7964.0,8080.0,8074.7490234375,65853,MTRX.TA,yfinance
2024-03-21,8080.0,8294.0,8080.0,8128.0,8122.71875,71299,MTRX.TA,yfinance
2024-03-25,8100.0,8130.0,8020.0,8090.0,8084.7431640625,34126,MTRX.TA,yfinance
2024-03-26,8090.0,8233.0,8011.0,8180.0,8174.68359375,54621,MTRX.TA,yfinance
2024-03-27,8225.0,8237.0,8026.0,8026.0,8020.78466796875,45320,MTRX.TA,yfinance
2024-03-28,8225.0,8225.0,7976.0,8106.0,8100.7333984375,55917,MTRX.TA,yfinance
2024-04-01,8160.0,8267.0,8034.0,8200.0,8194.671875,49986,MTRX.TA,yfinance
2024-04-02,8200.0,8225.0,7925.0,8100.0,8094.736328125,70128,MTRX.TA,yfinance
2024-04-03,8145.0,8157.0,7965.0,8080.0,8074.7490234375,64403,MTRX.TA,yfinance
2024-04-04,8080.0,8080.0,7914.0,8000.0,7994.8017578125,94265,MTRX.TA,yfinance
2024-04-08,8180.0,8322.0,8107.0,8175.0,8169.6875,70070,MTRX.TA,yfinance
2024-04-09,8100.0,8200.0,8068.0,8200.0,8194.671875,34950,MTRX.TA,yfinance
2024-04-10,8200.0,8225.0,8053.0,8090.0,8084.7431640625,45543,MTRX.TA,yfinance
2024-04-11,8090.0,8090.0,7934.0,7998.0,7992.802734375,49043,MTRX.TA,yfinance
2024-04-15,8033.0,8151.0,7942.0,7983.0,7977.8125,62251,MTRX.TA,yfinance
2024-04-16,7905.0,7960.0,7801.0,7801.0,7795.93017578125,49255,MTRX.TA,yfinance
2024-04-17,7801.0,7868.0,7737.0,7800.0,7794.931640625,41917,MTRX.TA,yfinance
2024-04-18,7800.0,7800.0,7632.0,7632.0,7627.0400390625,94753,MTRX.TA,yfinance
2024-04-24,7632.0,7739.0,7586.0,7622.0,7617.046875,82344,MTRX.TA,yfinance
2024-04-25,7510.0,7664.0,7510.0,7566.0,7561.08349609375,22876,MTRX.TA,yfinance
2024-04-30,7511.0,7718.0,7415.0,7560.0,7555.08740234375,48441,MTRX.TA,yfinance
2024-05-01,7560.0,7593.0,7472.0,7535.0,7530.1044921875,66190,MTRX.TA,yfinance
2024-05-02,7535.0,7552.0,7430.0,7479.0,7474.14013671875,360329,MTRX.TA,yfinance
2024-05-06,7474.0,7505.0,7349.0,7422.0,7417.1767578125,48966,MTRX.TA,yfinance
2024-05-07,7450.0,7599.0,7430.0,7599.0,7594.06201171875,64420,MTRX.TA,yfinance
2024-05-08,7599.0,7714.0,7552.0,7655.0,7650.02587890625,38378,MTRX.TA,yfinance
2024-05-09,7655.0,7675.0,7580.0,7623.0,7618.0458984375,33222,MTRX.TA,yfinance
2024-05-15,7788.0,7970.0,7678.0,7970.0,7964.82080078125,180954,MTRX.TA,yfinance
2024-05-16,7970.0,7999.0,7800.0,7813.0,7807.92333984375,65026,MTRX.TA,yfinance
